2
60
2
5

37.27	10.31	4	2
35.36	18.15	2	2

48.59	32.23	0	240	798	798	2	1
53.97	20.84	0	39	913	913	4	1
32.62	55.2	0	216	542	542	2	2
6.57	33.76	0	47	804	804	16	1
2.9	27.52	0	47	670	670	1	2
31.84	6.51	0	57	841	841	4	3
26.5	45.44	0	53	537	537	4	3
39.68	36.55	0	58	583	583	2	3
6.57	33.76	0	208	562	562	1	3
35.54	39.73	0	59	920	920	8	3
22.0	49.84	0	207	891	891	1	3
31.85	45.67	0	234	513	513	4	1
43.69	57.71	0	32	532	532	8	3
44.31	28.5	0	42	677	677	4	2
15.4	33.89	0	56	891	891	1	2
32.62	55.2	0	59	866	866	16	3
14.65	9.54	0	117	568	568	1	3
55.96	37.45	0	39	801	801	16	1
31.84	6.51	0	113	895	895	4	2
2.9	27.52	0	156	868	868	8	1
53.97	20.84	0	41	945	945	8	3
55.96	37.45	0	222	871	871	4	3
35.54	39.73	0	236	500	500	4	3
7.55	6.06	0	64	817	817	16	2
44.77	33.67	0	45	784	784	8	3
44.31	28.5	0	56	830	830	4	3
53.49	57.63	0	226	561	561	16	3
8.74	49.83	0	129	541	541	8	3
15.4	33.89	0	57	844	844	8	1
24.81	36.97	0	227	789	789	1	3
6.57	33.76	0	45	990	990	4	2
2.9	27.52	0	156	788	788	16	3
31.85	45.67	0	95	510	510	1	3
50.94	6.88	0	155	527	527	8	2
6.57	33.76	0	94	875	875	8	1
32.62	55.2	0	207	798	798	1	1
47.82	57.58	0	224	597	597	8	1
32.62	55.2	0	192	877	877	16	2
39.68	36.55	0	168	509	509	4	3
32.62	55.2	0	179	588	588	4	3
53.49	57.63	0	109	790	790	1	3
44.31	28.5	0	55	800	800	2	2
26.5	45.44	0	48	560	560	2	3
8.74	49.83	0	44	613	613	4	1
32.62	55.2	0	40	884	884	2	1
7.55	6.06	0	34	913	913	1	2
15.4	33.89	0	186	538	538	2	3
46.22	28.64	0	96	584	584	2	3
22.0	49.84	1	73	420	1200	30	3
53.49	57.63	1	34	420	1200	7	3
6.57	33.76	1	57	420	1200	31	2
44.31	28.5	1	34	420	1200	1	2
47.82	57.58	1	60	420	1200	2	1
15.4	33.89	1	45	420	1200	31	1
50.94	6.88	1	43	420	1200	30	2
35.54	39.73	1	48	420	1200	31	3
6.57	33.76	1	33	420	1200	15	3
2.9	27.52	1	104	420	1200	24	1
46.22	28.64	1	58	420	1200	15	2
39.68	36.55	1	101	420	1200	24	1
