2
60
2
5

34.65	3.13	3	1
30.46	11.37	2	2

0.91	35.33	0	181	488	488	16	3
26.2	35.44	0	155	879	879	1	3
13.25	2.5	0	158	885	885	1	2
13.59	10.3	0	60	645	645	16	2
46.5	32.11	0	32	959	959	2	2
17.88	50.84	0	57	846	846	8	1
32.54	24.65	0	233	549	549	4	3
57.12	32.75	0	46	515	515	8	2
57.12	32.75	0	215	587	587	8	3
46.82	20.67	0	58	502	502	1	3
32.95	45.89	0	156	524	524	8	3
32.95	45.89	0	43	817	817	4	1
32.95	45.89	0	159	496	496	16	3
10.94	42.99	0	136	498	498	8	3
13.25	2.5	0	146	507	507	1	3
32.54	24.65	0	38	622	622	4	2
47.65	6.23	0	188	575	575	2	2
12.54	54.37	0	60	844	844	8	3
14.19	11.44	0	149	879	879	16	1
43.55	45.32	0	150	540	540	2	3
2.81	9.7	0	109	581	581	1	3
32.54	24.65	0	66	857	857	16	3
32.95	45.89	0	104	801	801	2	3
12.54	54.37	0	158	503	503	16	1
38.64	0.55	0	39	917	917	1	2
46.82	20.67	0	82	540	540	2	3
59.51	37.1	0	55	865	865	16	1
59.51	37.1	0	155	828	828	1	2
0.91	35.33	0	227	504	504	2	2
47.65	6.23	0	56	489	489	8	1
26.2	35.44	0	35	819	819	4	1
26.2	35.44	0	37	564	564	8	1
10.58	55.01	0	105	872	872	16	2
32.95	45.89	0	38	889	889	1	3
10.94	42.99	0	35	947	947	16	1
13.59	10.3	0	57	552	552	1	1
38.64	0.55	0	141	503	503	4	2
13.25	2.5	0	159	843	843	16	3
17.88	50.84	0	95	813	813	4	3
46.82	20.67	0	32	692	692	4	3
43.55	45.32	0	34	938	938	8	1
32.54	24.65	0	182	831	831	4	1
0.91	35.33	0	216	861	861	2	3
18.36	8.81	0	60	1005	1005	8	3
58.14	41.3	0	51	872	872	1	3
20.9	16.04	0	187	866	866	16	1
59.51	37.1	0	116	540	540	2	2
14.19	11.44	0	33	507	507	8	3
58.66	41.25	0	45	874	874	2	1
0.91	35.33	0	33	626	626	1	2
12.54	54.37	0	58	877	877	2	2
46.82	20.67	0	95	859	859	2	1
10.94	42.99	0	182	880	880	4	2
17.88	50.84	0	47	813	813	4	3
12.54	54.37	1	31	420	1200	31	3
46.5	32.11	1	104	420	1200	4	3
12.54	54.37	1	65	420	1200	6	3
2.81	9.7	1	48	420	1200	16	2
59.51	37.1	1	111	420	1200	24	1
46.82	20.67	1	32	420	1200	31	2
