2
30
2
5

41.96	1.93	2	2
20.21	35.46	1	1

7.14	0.28	0	162	807	807	16	3
26.43	3.37	0	89	847	847	4	3
57.01	34.83	0	52	650	650	8	3
26.43	3.37	0	214	785	785	4	1
3.61	19.63	0	188	499	499	4	2
57.01	34.83	0	30	990	990	1	3
35.77	17.84	0	182	594	594	4	1
3.61	19.63	0	168	591	591	2	2
25.41	35.35	0	31	573	573	4	3
25.41	35.35	0	139	565	565	16	2
5.81	45.16	0	44	637	637	1	2
17.17	50.23	0	183	818	818	2	1
7.14	0.28	1	117	420	1200	3	3
7.14	0.28	1	38	420	1200	2	1
35.77	17.84	1	46	420	1200	31	1
54.03	9.65	1	56	420	1200	15	1
25.41	35.35	1	35	420	1200	7	3
3.61	19.63	1	31	420	1200	24	1
5.81	45.16	1	44	420	1200	24	3
3.61	19.63	1	39	420	1200	15	3
54.03	9.65	1	36	420	1200	14	2
3.61	19.63	1	54	420	1200	14	3
17.17	50.23	1	103	420	1200	15	1
25.41	35.35	1	41	420	1200	30	1
3.61	19.63	1	57	420	1200	12	1
40.87	55.23	1	41	420	1200	4	3
5.81	45.16	1	42	420	1200	24	1
25.41	35.35	1	62	420	1200	30	2
17.17	50.23	1	35	420	1200	8	3
40.87	55.23	1	103	420	1200	30	1
