2
60
2
5

8.39	23.69	2	4
4.95	5.5	3	1

52.26	34.54	0	30	949	949	2	1
31.72	54.98	0	52	916	916	4	3
34.29	58.02	0	197	799	799	1	2
36.47	58.47	0	75	541	541	8	3
4.38	31.34	0	170	849	849	2	2
13.28	1.07	0	45	666	666	2	3
27.35	48.68	0	85	896	896	4	3
31.72	54.98	0	52	541	541	8	1
2.26	40.46	0	57	943	943	1	3
56.22	21.42	0	44	554	554	1	3
52.26	34.54	0	184	808	808	4	3
10.44	16.25	0	119	890	890	4	3
44.06	17.95	0	37	877	877	8	1
34.03	39.24	0	98	854	854	8	1
4.87	24.74	0	48	836	836	4	3
10.44	16.25	0	56	654	654	1	3
7.92	30.23	0	193	537	537	2	3
44.06	17.95	0	44	516	516	1	3
2.79	19.61	0	188	835	835	8	3
52.26	34.54	0	171	533	533	16	1
52.26	34.54	0	231	500	500	8	3
56.22	21.42	0	40	864	864	16	3
15.3	5.3	0	107	899	899	2	3
44.06	17.95	0	52	501	501	1	1
7.92	30.23	1	41	420	1200	14	2
4.87	24.74	1	60	420	1200	7	1
15.3	5.3	1	95	420	1200	31	3
14.06	48.62	1	38	420	1200	15	3
22.05	48.61	1	36	420	1200	14	3
1.74	10.32	1	61	420	1200	7	3
44.06	17.95	1	35	420	1200	14	1
1.74	10.32	1	31	420	1200	14	2
1.74	10.32	1	56	420	1200	16	3
2.26	40.46	1	85	420	1200	31	1
56.22	21.42	1	113	420	1200	16	3
14.93	39.96	1	57	420	1200	30	3
27.35	48.68	1	80	420	1200	15	1
14.06	48.62	1	47	420	1200	16	3
34.29	58.02	1	58	420	1200	14	2
4.38	31.34	1	108	420	1200	30	3
27.35	48.68	1	44	420	1200	12	2
5.45	17.24	1	47	420	1200	15	2
58.49	13.66	1	77	420	1200	12	3
22.05	48.61	1	59	420	1200	3	2
44.06	17.95	1	60	420	1200	7	1
10.44	16.25	1	47	420	1200	12	3
52.26	34.54	1	37	420	1200	16	3
22.88	31.01	1	67	420	1200	15	1
52.26	34.54	1	53	420	1200	14	2
13.28	1.07	1	60	420	1200	31	1
44.06	17.95	1	108	420	1200	31	1
13.28	1.07	1	51	420	1200	7	3
2.26	40.46	1	34	420	1200	16	2
52.26	34.54	1	60	420	1200	3	3
13.4	42.7	1	47	420	1200	31	2
22.88	31.01	1	50	420	1200	15	3
1.74	10.32	1	57	420	1200	31	2
5.45	17.24	1	60	420	1200	7	3
56.22	21.42	1	42	420	1200	31	3
15.3	5.3	1	94	420	1200	4	3
