2
30
2
5

32.89	14.03	1	1
22.88	16.31	1	1

1.68	10.7	0	49	802	802	1	2
11.52	32.71	0	56	494	494	2	2
11.52	32.71	0	52	904	904	2	3
30.2	50.67	0	56	973	973	1	3
59.51	44.21	0	50	605	605	1	3
1.68	10.7	0	181	780	780	4	2
0.06	41.56	0	142	587	587	1	2
30.2	50.67	0	57	499	499	1	3
59.51	44.21	0	53	633	633	2	3
30.2	50.67	0	124	516	516	4	3
53.43	59.41	0	58	648	648	4	1
0.06	41.56	0	44	957	957	8	2
11.52	32.71	0	51	651	651	1	1
1.08	19.89	0	125	814	814	8	2
11.52	32.71	0	84	819	819	16	3
1.08	19.89	0	236	513	513	2	3
59.51	44.21	0	39	574	574	16	3
11.52	32.71	0	56	959	959	16	3
0.06	41.56	0	35	622	622	4	3
6.6	7.79	0	38	645	645	8	3
1.68	10.7	0	36	944	944	2	3
0.06	41.56	1	38	420	1200	15	3
53.43	59.41	1	68	420	1200	7	3
1.68	10.7	1	33	420	1200	24	3
1.68	10.7	1	50	420	1200	14	3
30.2	50.67	1	55	420	1200	8	2
45.35	5.02	1	56	420	1200	8	3
59.51	44.21	1	62	420	1200	30	1
11.52	32.71	1	78	420	1200	28	3
0.06	41.56	1	31	420	1200	14	3
