2
30
2
5

12.55	25.44	1	1
9.49	10.87	4	0

44.79	23.38	0	46	843	843	2	2
56.96	8.54	0	40	533	533	2	2
44.79	23.38	0	235	578	578	4	2
41.44	49.83	0	61	781	781	2	2
50.53	4.99	0	39	926	926	8	2
34.24	50.48	0	195	898	898	1	1
18.4	30.41	0	74	538	538	4	2
56.96	8.54	0	33	548	548	2	1
54.32	18.73	0	115	900	900	8	3
34.24	50.48	0	54	927	927	1	3
34.24	50.48	0	46	617	617	8	2
56.96	8.54	0	72	493	493	1	2
49.61	9.5	0	58	553	553	8	3
54.61	37.0	0	38	613	613	16	3
54.61	37.0	0	55	954	954	4	1
45.43	21.66	0	220	565	565	4	2
29.75	49.11	0	51	969	969	1	2
31.08	55.67	0	55	862	862	8	2
44.79	23.38	0	45	963	963	16	3
34.24	50.48	0	42	553	553	1	3
44.79	23.38	0	82	833	833	1	2
50.53	4.99	0	44	640	640	2	3
54.61	37.0	0	54	526	526	8	3
44.79	23.38	0	43	885	885	1	3
38.11	56.31	1	52	420	1200	8	2
54.61	37.0	1	48	420	1200	8	1
38.11	56.31	1	33	420	1200	14	2
1.42	20.27	1	58	420	1200	30	2
45.43	21.66	1	57	420	1200	16	3
50.53	4.99	1	48	420	1200	15	2
