2
90
2
5

1.52	19.33	4	4
51.47	29.46	4	4

54.99	35.61	0	54	935	935	8	3
22.94	49.47	0	62	507	507	2	3
49.06	11.51	0	97	513	513	1	3
56.94	48.09	0	97	887	887	8	3
33.69	11.79	0	59	654	654	16	2
29.3	32.13	0	40	657	657	8	1
0.64	29.45	0	57	539	539	16	3
22.94	49.47	0	103	807	807	8	3
14.93	12.84	0	55	550	550	4	3
14.93	12.84	0	237	573	573	1	3
44.8	24.62	0	31	666	666	16	3
49.06	8.02	0	143	803	803	4	2
14.93	12.84	0	69	567	567	1	3
11.82	45.97	0	56	975	975	1	3
51.75	37.32	0	45	480	480	1	1
7.03	25.55	0	50	996	996	16	3
6.64	20.12	0	32	512	512	1	3
30.25	13.12	0	52	513	513	1	2
30.25	13.12	0	38	642	642	16	3
0.22	22.59	0	39	954	954	16	3
1.93	45.4	0	175	548	548	16	1
2.79	45.29	0	55	596	596	4	3
49.06	11.51	0	55	555	555	8	3
21.63	21.56	0	40	592	592	8	1
12.97	3.55	0	130	539	539	8	1
2.79	45.29	0	41	935	935	2	3
1.7	48.21	0	63	836	836	2	1
0.22	22.59	0	116	889	889	8	1
8.01	30.51	0	51	569	569	1	2
8.01	30.51	0	114	829	829	8	3
6.64	20.12	0	228	839	839	4	2
2.79	45.29	0	32	683	683	1	3
7.03	25.55	0	33	848	848	16	1
33.69	11.79	0	51	520	520	4	3
2.79	45.29	0	52	540	540	4	3
26.82	24.79	0	110	545	545	16	1
0.22	22.59	0	49	564	564	4	1
11.82	45.97	0	75	824	824	4	2
24.59	36.85	0	119	820	820	2	2
0.22	22.59	0	133	789	789	8	1
30.25	13.12	0	36	576	576	1	2
44.8	24.62	0	34	840	840	2	2
10.84	10.43	0	34	681	681	1	2
33.69	11.79	0	237	873	873	2	3
8.01	30.51	0	40	799	799	8	2
26.82	24.79	1	42	420	1200	7	1
22.94	49.47	1	38	420	1200	24	3
6.64	20.12	1	99	420	1200	12	3
1.7	48.21	1	82	420	1200	7	1
49.06	11.51	1	52	420	1200	14	3
49.06	11.51	1	31	420	1200	30	2
6.64	20.12	1	36	420	1200	24	2
56.94	48.09	1	73	420	1200	14	3
29.3	32.13	1	67	420	1200	31	1
14.93	12.84	1	42	420	1200	31	2
0.64	29.45	1	113	420	1200	31	1
29.3	32.13	1	63	420	1200	14	3
31.04	35.01	1	43	420	1200	24	3
24.59	36.85	1	54	420	1200	8	2
25.15	18.49	1	39	420	1200	31	3
44.8	24.62	1	37	420	1200	31	3
49.06	8.02	1	64	420	1200	4	3
8.01	30.51	1	37	420	1200	15	3
0.22	22.59	1	46	420	1200	15	3
31.04	35.01	1	51	420	1200	31	1
11.82	45.97	1	108	420	1200	3	2
49.06	8.02	1	104	420	1200	15	1
2.79	45.29	1	69	420	1200	30	1
49.49	13.37	1	34	420	1200	1	3
25.15	18.49	1	64	420	1200	12	2
14.93	12.84	1	32	420	1200	15	3
0.22	22.59	1	42	420	1200	24	3
0.64	29.45	1	57	420	1200	12	1
22.94	49.47	1	109	420	1200	8	3
49.49	13.37	1	51	420	1200	2	3
14.93	12.84	1	60	420	1200	6	1
33.69	11.79	1	66	420	1200	31	1
21.63	21.56	1	39	420	1200	30	2
31.04	35.01	1	38	420	1200	16	2
11.82	45.97	1	83	420	1200	15	1
44.8	24.62	1	36	420	1200	16	3
0.64	29.45	1	73	420	1200	30	2
21.63	21.56	1	59	420	1200	28	1
12.97	3.55	1	34	420	1200	31	1
51.75	37.32	1	36	420	1200	24	3
8.01	30.51	1	103	420	1200	8	3
0.22	22.59	1	49	420	1200	31	1
25.15	18.49	1	55	420	1200	6	3
2.79	45.29	1	52	420	1200	16	2
49.06	11.51	1	56	420	1200	2	3
