2
90
2
5

37.72	29.97	3	5
12.53	53.2	2	4

18.15	38.79	0	41	847	847	1	2
45.28	11.37	0	53	875	875	1	3
30.51	57.74	0	170	532	532	1	1
51.35	20.03	0	217	517	517	8	3
30.51	57.74	0	199	824	824	16	3
22.09	37.76	0	202	486	486	4	1
0.07	40.03	0	200	826	826	8	1
18.27	9.59	0	38	481	481	2	3
18.27	9.59	0	171	510	510	1	1
22.09	37.76	0	59	897	897	16	3
24.02	28.81	0	38	926	926	4	1
22.85	7.74	0	42	951	951	1	3
55.61	4.34	0	151	898	898	1	3
57.89	23.64	0	38	558	558	8	2
20.31	13.88	0	139	515	515	4	2
51.35	20.03	0	89	503	503	1	2
42.71	46.35	0	76	858	858	4	1
47.01	26.93	0	163	797	797	16	3
55.69	46.34	0	49	896	896	16	3
20.23	42.49	0	51	697	697	4	3
54.01	37.85	0	34	659	659	8	1
18.24	39.14	0	191	871	871	16	2
51.35	20.03	0	189	514	514	16	3
42.51	8.06	0	51	783	783	16	2
59.48	46.61	0	174	842	842	4	3
45.89	5.99	0	70	884	884	2	3
56.06	25.51	0	94	834	834	2	3
48.73	47.6	0	41	483	483	4	3
18.15	38.79	0	51	544	544	16	2
18.27	9.59	0	45	880	880	4	3
51.35	20.03	0	50	619	619	8	3
54.42	42.76	0	168	804	804	2	3
32.6	48.47	0	59	646	646	1	2
25.1	3.65	0	49	813	813	1	3
22.85	7.74	0	233	548	548	4	3
3.78	28.23	0	117	493	493	4	1
29.35	29.2	0	55	911	911	16	2
59.48	46.61	0	123	562	562	1	2
36.2	23.45	0	52	960	960	1	2
6.6	0.52	0	203	549	549	1	3
57.89	23.64	0	208	485	485	1	1
55.61	4.34	0	50	534	534	2	2
20.31	13.88	0	126	853	853	4	3
45.28	11.37	0	52	592	592	2	3
29.35	29.2	0	58	655	655	8	2
42.51	8.06	0	152	488	488	2	3
24.02	28.81	0	42	655	655	1	3
42.71	46.35	0	77	820	820	2	3
42.71	46.35	0	179	562	562	1	2
18.24	39.14	0	100	867	867	2	1
20.31	13.88	0	49	553	553	1	3
32.6	48.47	0	41	959	959	16	2
57.87	42.6	0	34	933	933	2	1
18.27	9.59	0	57	709	709	8	2
39.43	44.29	0	46	830	830	16	3
30.3	39.45	0	58	912	912	16	3
45.28	11.37	0	32	1011	1011	8	3
59.48	46.61	0	75	533	533	16	3
30.3	39.45	0	39	955	955	1	1
42.51	8.06	0	54	547	547	2	1
3.51	42.46	0	143	867	867	2	3
20.23	42.49	0	118	788	788	2	2
22.09	37.76	0	138	811	811	16	3
6.6	0.52	0	158	585	585	16	1
46.39	18.91	0	55	511	511	2	3
55.69	46.34	0	32	556	556	2	3
42.51	8.06	0	32	532	532	4	1
18.15	38.79	0	57	843	843	1	2
6.6	0.52	0	97	824	824	1	3
3.51	42.46	0	48	908	908	8	3
29.35	29.2	0	35	792	792	1	1
30.3	39.45	0	149	878	878	2	1
24.02	28.81	0	42	919	919	4	3
29.35	29.2	0	75	793	793	8	1
18.24	39.14	0	198	893	893	8	3
22.85	7.74	0	45	939	939	4	1
42.51	8.06	0	60	1020	1020	2	3
55.61	4.34	0	44	626	626	8	3
51.35	20.03	0	106	797	797	2	3
54.42	42.76	0	34	595	595	8	3
18.24	39.14	0	51	999	999	4	3
47.01	26.93	1	30	420	1200	16	1
20.31	13.88	1	59	420	1200	16	2
18.27	9.59	1	58	420	1200	3	2
48.73	47.6	1	62	420	1200	30	1
42.71	46.35	1	55	420	1200	3	3
29.35	29.2	1	45	420	1200	4	1
0.07	40.03	1	54	420	1200	16	3
55.61	4.34	1	89	420	1200	31	1
30.51	57.74	1	44	420	1200	31	1
