2
150
2
5

4.55	25.99	9	5
31.44	58.9	6	4

47.34	39.53	0	128	524	524	16	2
40.23	18.9	0	178	480	480	4	2
0.3	11.9	0	167	591	591	4	3
37.66	46.28	0	203	798	798	4	3
59.96	12.91	0	61	510	510	2	3
21.61	19.99	0	35	552	552	8	2
31.4	26.37	0	239	805	805	2	3
33.92	9.76	0	128	820	820	2	3
31.03	29.23	0	50	997	997	1	3
44.08	29.58	0	97	571	571	1	3
1.09	18.26	0	158	894	894	16	3
47.09	30.86	0	41	956	956	4	3
44.08	29.58	0	130	823	823	16	3
21.27	33.64	0	57	880	880	1	2
26.25	49.46	0	47	624	624	1	1
26.17	15.83	0	119	563	563	8	2
56.57	27.4	0	53	621	621	2	1
26.17	15.83	0	75	585	585	1	1
31.4	26.37	0	156	800	800	8	2
52.23	8.32	0	43	607	607	2	3
1.09	18.26	0	198	788	788	16	3
56.57	27.4	0	219	484	484	4	1
31.82	23.12	0	34	702	702	8	3
42.21	39.83	0	56	935	935	16	1
52.23	8.32	0	183	822	822	4	1
29.19	37.87	0	55	969	969	16	2
28.83	7.32	0	160	517	517	1	2
31.4	26.37	0	58	918	918	1	1
21.54	16.83	0	65	797	797	16	2
16.55	46.14	0	237	493	493	2	1
29.19	37.87	0	59	609	609	16	3
47.09	30.86	0	36	484	484	16	3
24.65	24.02	0	103	787	787	1	1
10.06	3.79	0	44	891	891	8	1
25.54	45.15	0	151	891	891	1	2
41.56	56.67	0	49	560	560	8	3
56.17	10.18	0	41	815	815	8	1
24.65	24.02	0	239	494	494	2	3
49.4	48.24	0	41	813	813	2	3
47.09	30.86	0	43	911	911	2	3
29.19	37.87	0	109	830	830	8	3
52.23	8.32	0	39	879	879	16	3
10.26	37.42	0	32	794	794	1	3
37.66	46.28	0	48	545	545	8	1
56.39	46.34	0	30	980	980	2	3
0.67	47.39	0	145	827	827	8	3
29.55	54.68	0	50	652	652	16	1
33.92	9.76	0	137	894	894	8	3
47.86	46.66	0	39	617	617	4	1
57.52	17.89	0	118	787	787	8	2
42.21	39.83	0	47	829	829	16	3
28.51	19.01	0	176	818	818	16	1
57.63	5.95	0	31	693	693	8	3
11.13	27.58	0	60	621	621	4	2
35.24	30.51	0	86	562	562	16	3
42.21	39.83	0	56	856	856	4	2
47.09	30.86	0	44	1004	1004	1	3
6.76	6.87	0	35	504	504	1	3
21.54	16.83	0	44	646	646	1	2
10.26	37.42	0	137	566	566	16	3
57.52	17.89	0	76	798	798	4	3
14.21	35.09	0	30	964	964	4	3
24.65	24.02	0	48	499	499	2	1
31.82	23.12	0	173	540	540	8	3
14.21	35.09	0	34	713	713	4	3
11.13	27.58	0	48	897	897	16	2
21.27	33.64	0	145	576	576	16	3
59.07	21.87	0	51	613	613	1	2
49.4	48.24	0	57	915	915	16	3
24.65	24.02	0	43	695	695	16	3
12.65	40.57	0	52	869	869	2	3
42.21	39.83	0	228	486	486	8	3
0.36	2.55	0	46	945	945	16	2
39.56	58.84	0	51	717	717	4	2
8.79	18.09	0	53	789	789	1	3
29.59	0.74	0	205	845	845	1	3
14.21	35.09	0	171	490	490	2	3
59.07	21.87	0	240	533	533	8	3
11.13	27.58	0	36	973	973	8	3
29.55	54.68	0	57	486	486	4	3
9.07	22.32	0	60	950	950	2	3
50.89	15.5	0	203	880	880	4	2
21.61	19.99	0	43	521	521	8	1
47.86	46.66	0	32	497	497	4	2
6.64	3.62	0	50	584	584	8	3
29.55	54.68	0	46	560	560	2	3
