2
90
2
5

1.57	31.6	3	5
57.49	36.87	3	5

57.29	59.72	0	198	870	870	1	3
54.19	18.08	0	238	874	874	16	1
57.29	59.72	0	209	490	490	8	3
41.45	1.2	0	49	798	798	8	2
54.78	40.16	0	116	871	871	8	2
18.63	23.03	0	60	799	799	1	1
58.54	13.5	0	162	508	508	2	1
41.45	1.2	0	95	812	812	1	3
51.19	29.25	0	175	829	829	4	2
28.67	33.4	0	46	506	506	4	3
42.54	18.03	0	130	480	480	4	3
8.41	46.69	0	82	888	888	2	2
19.47	18.3	0	33	497	497	8	3
42.51	1.87	0	96	487	487	8	1
34.97	29.31	0	64	865	865	8	3
44.84	47.54	0	173	819	819	2	3
52.45	18.22	0	164	858	858	2	3
52.12	24.3	0	41	862	862	4	3
42.51	1.87	0	39	550	550	1	2
1.91	15.15	0	33	832	832	8	1
12.41	39.99	0	224	535	535	4	3
30.97	37.51	0	54	885	885	2	2
51.09	2.69	0	94	514	514	2	3
51.19	29.25	0	74	898	898	16	3
0.02	17.56	0	44	501	501	2	2
1.08	6.41	0	56	678	678	2	3
51.36	43.77	0	161	502	502	4	2
52.45	18.22	0	230	786	786	4	2
38.71	16.02	0	48	580	580	1	3
52.12	24.3	0	43	937	937	4	3
39.72	22.41	0	158	512	512	8	2
52.12	24.3	0	148	528	528	2	1
8.41	46.69	0	43	592	592	16	1
22.6	41.02	0	52	579	579	16	2
16.99	39.64	0	50	577	577	8	3
41.87	5.2	0	50	652	652	2	3
58.54	13.5	0	49	635	635	8	2
19.47	18.3	0	209	576	576	1	3
29.84	31.77	0	44	840	840	2	3
30.73	1.75	0	239	526	526	1	3
1.91	15.15	0	51	1003	1003	16	3
54.78	40.16	0	176	553	553	1	3
19.47	18.3	0	160	550	550	2	2
41.45	1.2	0	50	962	962	1	3
52.12	24.3	0	47	873	873	8	2
51.19	29.25	0	229	825	825	2	3
1.91	15.15	0	103	815	815	16	1
41.87	5.2	0	179	482	482	4	3
18.63	23.03	0	53	534	534	2	2
30.73	1.75	0	59	491	491	4	3
24.23	25.67	0	52	508	508	2	3
40.49	4.17	0	172	505	505	4	3
0.02	17.56	0	158	580	580	1	2
44.84	47.54	0	109	539	539	8	1
19.47	18.3	1	33	420	1200	6	2
37.47	15.1	1	36	420	1200	31	3
1.91	15.15	1	49	420	1200	15	2
51.36	43.77	1	52	420	1200	31	1
28.2	34.69	1	69	420	1200	6	3
39.72	22.41	1	46	420	1200	7	1
58.54	13.5	1	40	420	1200	31	2
29.84	31.77	1	94	420	1200	31	3
1.08	6.41	1	54	420	1200	12	2
38.71	16.02	1	45	420	1200	30	1
12.02	50.99	1	87	420	1200	7	3
9.71	38.67	1	44	420	1200	31	3
5.85	30.78	1	79	420	1200	14	2
25.59	33.48	1	113	420	1200	8	2
28.67	33.4	1	39	420	1200	3	3
18.63	23.03	1	31	420	1200	15	1
34.97	29.31	1	31	420	1200	30	3
34.97	29.31	1	104	420	1200	14	2
28.26	53.73	1	30	420	1200	24	3
54.19	18.08	1	117	420	1200	14	3
41.45	1.2	1	59	420	1200	30	1
1.91	15.15	1	34	420	1200	31	3
19.47	18.3	1	31	420	1200	15	1
51.09	2.69	1	45	420	1200	31	1
16.99	39.64	1	37	420	1200	2	2
1.91	15.15	1	55	420	1200	28	3
0.02	17.56	1	31	420	1200	8	3
5.85	30.78	1	40	420	1200	28	3
1.91	15.15	1	50	420	1200	15	1
8.88	15.03	1	36	420	1200	30	3
52.12	24.3	1	56	420	1200	8	2
39.72	22.41	1	102	420	1200	14	3
5.13	43.74	1	89	420	1200	28	3
30.97	37.51	1	74	420	1200	8	2
37.47	15.1	1	30	420	1200	14	3
28.67	33.4	1	64	420	1200	28	2
