2
120
2
5

12.77	48.9	7	5
25.23	6.6	6	6

57.65	14.26	0	210	786	786	2	3
25.24	21.38	0	240	522	522	16	3
25.24	21.38	0	115	518	518	1	2
40.93	40.91	0	131	873	873	2	1
8.64	54.34	0	42	512	512	4	3
2.83	10.18	0	209	568	568	4	3
42.53	17.3	0	159	826	826	8	3
48.33	19.75	0	49	647	647	1	1
36.89	36.0	0	38	922	922	1	2
27.16	14.4	0	56	912	912	8	1
2.83	10.18	0	123	558	558	2	1
25.17	11.09	0	204	784	784	16	2
9.65	55.03	0	160	884	884	8	3
14.06	51.02	0	47	886	886	1	3
8.64	54.34	0	45	956	956	8	3
38.37	50.1	0	44	821	821	16	1
9.65	55.03	0	58	606	606	8	2
30.88	44.36	0	32	681	681	8	3
38.71	19.63	0	48	656	656	2	1
47.44	28.48	0	133	805	805	8	2
58.91	5.43	0	95	510	510	8	3
28.77	51.89	0	202	879	879	1	2
21.76	22.67	0	171	522	522	2	3
47.44	28.48	0	156	490	490	1	1
0.91	41.09	0	34	834	834	4	3
13.65	46.5	0	133	536	536	1	2
13.65	46.5	0	60	787	787	2	1
7.02	0.4	0	155	844	844	8	1
56.68	51.74	0	110	545	545	1	2
14.51	55.82	0	49	872	872	16	2
47.33	40.7	0	217	851	851	2	1
14.51	55.82	0	156	520	520	1	3
50.5	2.86	0	224	867	867	2	3
58.44	56.44	0	211	791	791	4	3
38.37	50.1	0	54	945	945	2	3
50.5	2.86	0	75	540	540	4	3
18.38	14.35	0	38	703	703	16	3
7.02	0.4	0	136	505	505	4	2
58.44	56.44	0	69	561	561	8	2
42.59	3.38	0	161	888	888	2	3
4.11	0.32	0	188	803	803	2	3
27.16	14.4	0	85	591	591	16	1
23.3	31.43	0	55	660	660	16	1
31.79	54.66	0	60	648	648	16	1
25.24	21.38	0	61	516	516	2	3
59.32	15.75	0	170	585	585	8	3
36.72	15.61	0	212	585	585	16	1
0.02	33.97	0	186	849	849	2	3
0.52	45.5	0	46	912	912	8	2
28.57	25.74	0	40	920	920	1	1
14.06	51.02	0	130	809	809	1	1
28.57	25.74	0	52	505	505	1	2
40.58	11.05	0	202	559	559	1	3
23.53	38.08	0	45	929	929	1	3
9.55	45.9	0	106	506	506	4	3
57.65	14.26	0	54	887	887	16	2
50.5	2.86	0	176	798	798	1	2
59.32	15.75	0	56	562	562	4	3
9.65	55.03	0	170	596	596	4	1
40.58	11.05	0	44	536	536	1	2
7.02	0.4	0	232	505	505	1	3
54.6	47.17	0	232	851	851	4	3
0.91	41.09	0	176	506	506	1	2
25.24	21.38	0	135	520	520	8	3
14.51	55.82	0	237	784	784	4	3
38.71	19.63	0	194	847	847	4	3
58.91	5.43	0	160	512	512	8	2
38.37	50.1	0	46	919	919	8	1
58.44	56.44	0	144	550	550	4	3
56.68	51.74	0	222	587	587	8	3
0.02	33.97	0	189	804	804	16	3
31.79	54.66	0	56	968	968	16	2
24.15	48.15	0	178	540	540	16	3
0.52	45.5	0	89	506	506	2	3
0.02	33.97	0	224	575	575	2	1
54.6	47.17	0	100	873	873	4	3
50.5	2.86	0	205	580	580	8	3
28.57	25.74	0	56	511	511	1	3
45.23	13.76	0	37	517	517	16	3
47.44	28.48	0	135	503	503	16	1
29.38	32.04	0	64	782	782	8	1
0.02	33.97	0	84	880	880	2	3
21.76	22.67	0	60	709	709	8	1
54.6	47.17	0	202	839	839	8	3
14.06	51.02	0	49	669	669	1	3
42.53	17.3	0	231	485	485	16	1
18.38	14.35	0	40	882	882	8	1
37.95	53.04	0	31	696	696	1	1
13.65	46.5	0	160	495	495	1	3
42.53	17.3	0	67	782	782	2	3
28.57	25.74	0	78	570	570	2	2
36.89	36.0	0	235	540	540	2	3
9.65	55.03	0	239	826	826	1	2
31.79	54.66	0	191	831	831	4	1
7.02	0.4	0	40	683	683	8	3
16.66	41.67	0	34	616	616	8	2
53.07	14.17	1	114	420	1200	3	3
0.91	41.09	1	45	420	1200	2	2
58.91	5.43	1	50	420	1200	1	2
16.66	41.67	1	61	420	1200	15	2
9.55	45.9	1	120	420	1200	1	3
23.53	38.08	1	58	420	1200	7	3
50.5	2.86	1	44	420	1200	14	2
24.15	48.15	1	32	420	1200	30	3
25.24	21.38	1	81	420	1200	16	2
58.44	56.44	1	95	420	1200	15	1
59.32	15.75	1	85	420	1200	28	1
14.51	55.82	1	36	420	1200	31	1
21.76	22.67	1	53	420	1200	31	1
36.72	15.61	1	43	420	1200	31	3
4.11	0.32	1	41	420	1200	14	3
41.82	9.67	1	39	420	1200	12	3
58.44	56.44	1	69	420	1200	7	1
4.11	0.32	1	92	420	1200	4	1
36.89	36.0	1	42	420	1200	8	2
25.24	21.38	1	77	420	1200	4	3
51.63	4.59	1	40	420	1200	14	3
18.38	14.35	1	34	420	1200	24	1
58.44	56.44	1	36	420	1200	15	1
14.51	55.82	1	109	420	1200	16	2
