2
150
2
5

54.31	37.79	4	8
34.28	25.68	3	13

49.46	42.16	0	60	482	482	1	2
8.08	48.08	0	36	710	710	16	1
47.67	44.98	0	184	508	508	1	3
45.3	11.28	0	46	625	625	1	3
57.56	56.58	0	44	781	781	2	3
6.98	58.45	0	65	833	833	8	1
11.61	6.67	0	167	834	834	8	1
55.85	21.59	0	41	601	601	8	1
11.61	6.67	0	46	848	848	8	3
19.78	42.83	0	30	626	626	8	3
57.56	56.58	0	119	574	574	1	2
31.17	46.41	0	123	866	866	16	3
28.74	47.36	0	32	713	713	2	1
47.67	44.98	0	42	511	511	1	1
23.57	53.73	0	239	561	561	2	2
28.74	47.36	0	105	482	482	1	2
57.56	56.58	0	31	651	651	2	3
47.67	44.98	0	56	911	911	2	3
10.07	20.88	0	164	822	822	8	3
58.23	43.89	0	202	786	786	8	1
8.08	48.08	0	50	493	493	16	3
53.72	12.38	0	60	900	900	8	3
15.19	8.19	0	101	784	784	8	1
49.46	42.16	0	86	497	497	8	3
33.5	59.41	0	47	618	618	8	1
2.93	40.25	0	45	489	489	1	1
24.61	9.96	0	55	615	615	4	3
57.56	56.58	0	190	537	537	1	1
1.71	32.87	0	76	888	888	1	1
25.99	9.33	0	36	568	568	2	1
11.61	6.67	0	31	679	679	4	2
39.64	35.94	0	143	497	497	16	3
25.99	9.33	0	77	578	578	16	2
21.67	31.4	0	174	540	540	2	1
8.42	12.94	0	68	855	855	2	1
20.43	12.42	0	195	582	582	2	1
47.67	44.98	0	65	863	863	2	1
55.85	21.59	0	45	913	913	16	2
28.74	47.36	0	53	544	544	8	2
13.12	20.47	0	180	583	583	16	3
52.0	32.9	0	43	919	919	8	3
14.99	11.83	0	43	482	482	4	2
53.26	23.72	0	44	968	968	1	3
13.14	58.69	0	213	494	494	16	1
28.74	47.36	0	197	513	513	16	1
48.16	7.58	0	54	587	587	1	1
37.22	12.63	0	34	677	677	4	3
39.64	35.94	0	40	696	696	16	2
53.26	23.72	0	42	880	880	1	3
1.71	32.87	0	40	584	584	1	2
5.41	0.66	0	110	523	523	2	3
6.98	58.45	0	136	591	591	1	2
31.17	46.41	0	48	795	795	1	2
42.08	13.84	0	43	513	513	16	1
49.61	35.14	0	83	852	852	2	3
47.67	44.98	0	79	502	502	16	2
4.59	6.72	0	160	881	881	4	1
25.62	37.38	0	120	843	843	1	2
6.98	58.45	0	136	521	521	16	2
49.14	57.87	0	165	819	819	16	3
36.15	33.46	0	231	575	575	16	3
1.14	0.57	0	133	501	501	8	2
27.61	18.59	0	228	511	511	4	2
38.03	33.9	0	37	584	584	4	3
35.89	14.34	0	86	522	522	4	1
10.93	27.24	0	37	802	802	16	3
3.76	57.8	0	66	809	809	8	2
51.34	19.19	0	32	924	924	16	1
10.93	27.24	0	197	810	810	16	3
49.46	42.16	0	199	799	799	4	3
11.61	6.67	0	146	840	840	8	1
19.53	59.23	0	229	801	801	8	3
55.75	45.04	0	60	523	523	8	1
0.32	54.15	0	135	822	822	2	3
45.3	11.28	0	66	883	883	16	3
14.57	0.87	0	38	560	560	8	1
5.77	0.45	0	140	576	576	4	3
5.14	20.13	0	140	523	523	8	3
19.78	42.83	0	39	504	504	8	3
47.67	44.98	0	164	570	570	8	3
38.03	33.9	0	176	489	489	2	2
17.24	11.73	0	234	876	876	4	3
24.61	9.96	0	166	818	818	2	3
14.73	1.59	0	52	569	569	16	3
2.93	40.25	0	174	557	557	1	2
55.75	45.04	0	43	852	852	4	2
49.46	42.16	0	201	538	538	16	2
35.91	10.73	0	35	630	630	1	3
19.53	59.23	0	36	659	659	8	3
53.78	50.34	0	133	814	814	4	3
55.85	21.59	0	114	861	861	1	3
23.57	53.73	0	60	939	939	16	3
5.77	0.45	0	153	857	857	16	3
24.61	9.96	0	38	495	495	8	1
45.3	11.28	0	50	678	678	1	1
52.0	32.9	0	175	561	561	8	1
33.5	59.41	0	51	998	998	16	3
17.24	11.73	0	45	962	962	1	1
49.14	57.87	0	55	964	964	1	2
30.14	41.07	0	49	834	834	4	3
49.46	42.16	0	236	507	507	2	2
49.61	35.14	0	43	573	573	16	3
35.89	14.34	0	228	504	504	2	3
13.67	35.28	0	230	502	502	2	3
2.94	52.52	0	170	577	577	1	3
8.42	12.94	0	191	508	508	4	3
50.15	15.72	0	59	906	906	2	2
50.97	17.72	0	220	855	855	4	1
36.15	33.46	0	52	974	974	16	1
19.32	48.78	0	87	516	516	16	3
33.5	59.41	0	42	480	480	1	2
18.2	42.66	0	110	584	584	16	2
14.57	0.87	0	233	569	569	16	3
51.34	19.19	0	53	651	651	2	2
39.64	35.94	0	211	511	511	8	3
53.78	50.34	0	61	896	896	2	3
5.77	0.45	0	67	861	861	16	1
44.94	47.17	0	109	834	834	2	1
51.34	19.19	0	45	987	987	16	1
