2
90
2
5

31.71	47.08	4	4
11.73	51.92	4	2

41.44	35.0	0	45	569	569	8	3
6.43	17.94	0	88	869	869	8	2
41.44	35.0	0	118	523	523	2	3
24.0	17.55	0	111	863	863	1	1
40.94	53.08	0	59	866	866	2	3
33.16	16.39	0	56	697	697	8	3
40.94	53.08	0	208	892	892	16	3
24.09	16.04	0	77	835	835	1	3
32.69	53.88	0	54	592	592	2	1
24.09	16.04	0	56	509	509	1	3
24.0	17.55	0	55	937	937	8	3
39.51	36.41	0	203	827	827	2	1
51.69	28.16	0	110	853	853	16	3
52.8	15.54	0	60	641	641	16	3
39.51	36.41	0	130	589	589	1	3
40.94	53.08	0	192	596	596	2	3
41.44	35.0	0	224	804	804	4	1
51.69	28.16	0	76	788	788	16	3
5.04	55.85	0	210	822	822	1	1
32.69	53.88	0	167	812	812	16	3
3.26	29.81	0	54	788	788	1	3
40.36	24.77	0	197	521	521	1	2
45.47	13.4	0	31	585	585	2	3
33.16	16.39	0	42	506	506	2	1
13.01	25.23	0	88	856	856	2	2
57.09	59.48	0	172	515	515	4	2
45.47	13.4	0	48	567	567	4	2
38.15	38.55	0	56	843	843	4	3
10.67	55.22	0	31	542	542	2	3
33.16	16.39	0	64	497	497	1	2
14.69	32.36	0	232	838	838	2	1
3.26	29.81	0	43	960	960	1	1
57.59	43.42	0	82	848	848	8	3
56.43	54.97	0	55	949	949	8	1
48.85	12.21	0	145	585	585	4	3
3.75	43.86	0	60	807	807	16	3
20.22	39.27	0	50	956	956	8	2
20.22	39.27	0	114	892	892	8	3
40.36	24.77	0	187	497	497	16	1
20.01	21.7	0	41	588	588	16	2
2.6	28.23	0	33	788	788	4	2
6.43	17.94	0	160	894	894	4	3
47.17	12.55	0	224	536	536	16	3
24.09	16.04	0	39	812	812	2	3
13.01	25.23	0	57	675	675	8	3
21.85	49.48	0	213	825	825	4	1
14.3	13.37	0	32	792	792	8	3
56.43	54.97	0	153	830	830	2	2
14.3	35.92	0	53	598	598	1	3
33.16	16.39	0	168	832	832	8	3
14.69	32.36	0	85	803	803	2	1
24.4	56.29	0	59	1018	1018	2	3
3.26	29.81	0	53	698	698	1	3
40.36	24.77	0	30	572	572	1	3
3.75	43.86	0	116	528	528	1	3
33.16	16.39	0	96	802	802	8	1
4.87	27.51	0	89	551	551	8	3
48.23	48.43	0	48	584	584	1	1
2.6	28.23	0	126	537	537	8	2
40.36	24.77	0	54	815	815	4	2
57.59	43.42	0	43	829	829	16	3
50.76	30.62	0	143	893	893	4	2
48.85	12.21	0	30	491	491	2	2
13.75	47.59	0	46	818	818	1	3
2.6	28.23	0	180	804	804	4	2
41.48	0.58	0	220	885	885	1	3
40.36	24.77	0	143	826	826	2	2
24.4	56.29	0	41	844	844	4	2
38.15	38.55	0	45	594	594	16	1
57.09	59.48	0	198	484	484	8	3
48.85	12.21	0	119	791	791	8	3
32.69	53.88	0	57	497	497	8	3
40.94	53.08	1	46	420	1200	28	2
24.0	17.55	1	120	420	1200	1	3
10.67	55.22	1	54	420	1200	24	1
18.55	26.14	1	46	420	1200	2	3
47.17	12.55	1	42	420	1200	30	3
33.16	16.39	1	31	420	1200	3	1
57.09	59.48	1	30	420	1200	24	3
10.67	55.22	1	116	420	1200	15	3
3.26	29.81	1	47	420	1200	4	3
15.11	54.09	1	40	420	1200	31	3
13.75	47.59	1	35	420	1200	15	1
13.01	25.23	1	46	420	1200	14	1
51.69	28.16	1	50	420	1200	31	2
48.23	48.43	1	89	420	1200	8	1
6.43	17.94	1	82	420	1200	30	2
15.11	54.09	1	55	420	1200	12	3
51.69	28.16	1	41	420	1200	31	3
10.67	55.22	1	56	420	1200	31	2
